view,frame,timestamp,image,track_id,class_id,class_name,score,x1,y1,x2,y2,filtered_x1,filtered_y1,filtered_x2,filtered_y2,association_status,source_detection_index,raw_label,mask_path,mask_score,cx,cy,depth_median,depth_weighted_mean,depth_iqr,conf_mean,x_cam,y_cam,z_cam,depth_source,depth_source_image_width,depth_source_image_height,depth_source_image_size_source
rear,42,1772699914413297000,data\camera\rear_camera\1772699914413297000.jpg,5000002,5,truck,0.744983,961.0,556.0,998.0,601.0,959.7229614257812,555.7494506835938,996.7240600585938,600.4882202148438,matched,2,VEHICLE_TRUCK,preprocessed/masks/rear_camera/masks/frame_000042_gt2d_002_track_-1_VEHICLE_TRUCK.png,0.9140876531600952,979.5,578.5,87.74803924560547,84.65391540527344,8.253669738769531,1.0,0.8543999014029445,-2.644181568500254,87.74803924560547,da3_bbox_median,1920.0,1280.0,image_root
rear,42,1772699914413297000,data\camera\rear_camera\1772699914413297000.jpg,5000003,5,truck,0.582961,1148.0,557.0,1187.0,600.0,1147.4078369140625,556.9752197265625,1186.3609619140625,600.0201416015625,matched,5,VEHICLE_TRUCK_SMALL,preprocessed/masks/rear_camera/masks/frame_000042_gt2d_005_track_-1_VEHICLE_TRUCK_SMALL.png,0.9114962220191956,1167.5,578.5,74.95010375976562,75.34285736083984,4.965507507324219,1.0,7.961940285965939,-2.2585311834039534,74.95010375976562,da3_bbox_median,1920.0,1280.0,image_root
rear,43,1772699914513305000,data\camera\rear_camera\1772699914513305000.jpg,-1,2,car,0.379183,928.0,580.0,957.0,600.0,928.0,580.0,957.0,600.0,unassigned,7,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000043_gt2d_007_track_-1_VEHICLE_CAR.png,0.9040053486824036,942.5,590.0,97.13861083984375,95.24898529052734,15.316749572753906,1.0,-0.8988873825650014,-2.353795296520747,97.13861083984375,da3_bbox_median,1920.0,1280.0,image_root
rear,43,1772699914513305000,data\camera\rear_camera\1772699914513305000.jpg,-1,4,person,0.354399,736.0,561.0,757.0,616.0,736.0,561.0,757.0,616.0,unassigned,8,PEDESTRIAN_NORMAL,preprocessed/masks/rear_camera/masks/frame_000043_gt2d_008_track_-1_PEDESTRIAN_NORMAL.png,0.8112267851829529,746.5,588.5,52.419273376464844,51.59772491455078,6.612388610839844,1.0001894235610962,-5.758395899841904,-1.3105444818252465,52.419273376464844,da3_bbox_median,1920.0,1280.0,image_root
rear,43,1772699914513305000,data\camera\rear_camera\1772699914513305000.jpg,-1,3,motorcycle,0.317581,1898.0,526.0,1919.0,615.0,1898.0,526.0,1919.0,615.0,unassigned,9,CYCLIST_MOTOR,preprocessed/masks/rear_camera/masks/frame_000043_gt2d_009_track_-1_CYCLIST_MOTOR.png,0.7226139307022095,1908.5,570.5,34.602867126464844,31.169179916381836,11.076482772827148,1.0223232507705688,16.836220431999187,-1.1847979426327244,34.602867126464844,da3_bbox_median,1920.0,1280.0,image_root
rear,43,1772699914513305000,data\camera\rear_camera\1772699914513305000.jpg,-1,4,person,0.30909,730.0,557.0,751.0,614.0,730.0,557.0,751.0,614.0,unassigned,10,PEDESTRIAN_NORMAL,preprocessed/masks/rear_camera/masks/frame_000043_gt2d_010_track_-1_PEDESTRIAN_NORMAL.png,0.8163869976997375,740.5,585.5,51.38777160644531,50.45610046386719,6.6164093017578125,1.000221848487854,-5.803334472844417,-1.3638815908784747,51.38777160644531,da3_bbox_median,1920.0,1280.0,image_root
rear,43,1772699914513305000,data\camera\rear_camera\1772699914513305000.jpg,2000002,2,car,0.783917,1000.0,581.0,1023.0,599.0,1000.3416748046875,580.0825805664062,1023.2817993164062,598.6806030273438,matched,1,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000043_gt2d_001_track_-1_VEHICLE_CAR.png,0.9310468435287476,1011.5,590.0,92.40403747558594,90.90998840332031,11.94775390625,1.0,2.4174091339407457,-2.2390704057747146,92.40403747558594,da3_bbox_median,1920.0,1280.0,image_root
rear,43,1772699914513305000,data\camera\rear_camera\1772699914513305000.jpg,2000008,2,car,0.806787,925.0,584.0,949.0,600.0,925.5624389648438,583.4415893554688,949.1267700195312,599.7703857421875,matched,0,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000043_gt2d_000_track_-1_VEHICLE_CAR.png,0.9145256280899048,937.0,592.0,94.99214172363281,93.0723876953125,22.491531372070312,1.0,-1.1471809386365255,-2.2042721871124753,94.99214172363281,da3_bbox_median,1920.0,1280.0,image_root
rear,43,1772699914513305000,data\camera\rear_camera\1772699914513305000.jpg,2000009,2,car,0.50189,1147.0,578.0,1179.0,602.0,1148.033203125,577.8433227539062,1180.6156005859375,602.3671875,matched,6,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000043_gt2d_006_track_-1_VEHICLE_CAR.png,0.9347222447395325,1163.0,590.0,71.69300842285156,70.37957000732422,5.158416748046875,1.0,7.450352210585961,-1.737215146069529,71.69300842285156,da3_bbox_median,1920.0,1280.0,image_root
rear,43,1772699914513305000,data\camera\rear_camera\1772699914513305000.jpg,4000000,4,person,0.64379,725.0,552.0,745.0,610.0,726.2884521484375,551.816650390625,746.4108276367188,610.2223510742188,matched,4,PEDESTRIAN_NORMAL,preprocessed/masks/rear_camera/masks/frame_000043_gt2d_004_track_-1_PEDESTRIAN_NORMAL.png,0.7318258285522461,735.0,581.0,51.126949310302734,50.89054870605469,5.633522033691406,1.0000568628311157,-5.918207076412053,-1.4750455281902606,51.126949310302734,da3_bbox_median,1920.0,1280.0,image_root
rear,43,1772699914513305000,data\camera\rear_camera\1772699914513305000.jpg,5000000,5,truck,0.688427,1211.0,518.0,1355.0,594.0,1210.5498046875,517.5465698242188,1356.2127685546875,594.5570068359375,matched,3,VEHICLE_TRUCK,preprocessed/masks/rear_camera/masks/frame_000043_gt2d_003_track_-1_VEHICLE_TRUCK.png,0.8820167779922485,1283.0,556.0,59.70857238769531,57.99729919433594,14.626686096191406,1.000000238418579,9.882450845641792,-2.4887816701698786,59.70857238769531,da3_bbox_median,1920.0,1280.0,image_root
rear,43,1772699914513305000,data\camera\rear_camera\1772699914513305000.jpg,5000002,5,truck,0.725618,961.0,558.0,999.0,602.0,961.2344360351562,557.3961181640625,998.8839721679688,601.658447265625,matched,2,VEHICLE_TRUCK,preprocessed/masks/rear_camera/masks/frame_000043_gt2d_002_track_-1_VEHICLE_TRUCK.png,0.9111005663871765,980.0,580.0,86.6753158569336,83.62728118896484,9.182380676269531,1.0,0.8661983202734685,-2.5451258616610524,86.6753158569336,da3_bbox_median,1920.0,1280.0,image_root
rear,43,1772699914513305000,data\camera\rear_camera\1772699914513305000.jpg,5000003,5,truck,0.521148,1147.0,558.0,1185.0,600.0,1147.5504150390625,558.12744140625,1185.7816162109375,600.3396606445312,matched,5,VEHICLE_TRUCK_SMALL,preprocessed/masks/rear_camera/masks/frame_000043_gt2d_005_track_-1_VEHICLE_TRUCK_SMALL.png,0.932005763053894,1166.0,579.0,73.79855346679688,74.2695083618164,4.475410461425781,1.0,7.7827944553318895,-2.204891672769477,73.79855346679688,da3_bbox_median,1920.0,1280.0,image_root
rear,44,1772699914613281000,data\camera\rear_camera\1772699914613281000.jpg,-1,2,car,0.459529,1868.0,527.0,1919.0,616.0,1868.0,527.0,1919.0,616.0,unassigned,5,VEHICLE_SUV,preprocessed/masks/rear_camera/masks/frame_000044_gt2d_005_track_-1_VEHICLE_SUV.png,0.8854793310165405,1893.5,571.5,36.442134857177734,33.104122161865234,13.34292984008789,1.0101410150527954,17.45056210028153,-1.2290699494110215,36.442134857177734,da3_bbox_median,1920.0,1280.0,image_root
rear,44,1772699914613281000,data\camera\rear_camera\1772699914613281000.jpg,2000002,2,car,0.753292,1000.0,584.0,1023.0,602.0,999.5350341796875,582.9769897460938,1022.4562377929688,601.1506958007812,matched,1,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000044_gt2d_001_track_-1_VEHICLE_CAR.png,0.9238955974578857,1011.5,593.0,82.76979064941406,81.03785705566406,14.205078125,1.0,2.165364776221193,-1.8781727280090386,82.76979064941406,da3_bbox_median,1920.0,1280.0,image_root
rear,44,1772699914613281000,data\camera\rear_camera\1772699914613281000.jpg,2000008,2,car,0.78626,925.0,587.0,949.0,603.0,924.7296142578125,586.0987548828125,948.5905151367188,602.177001953125,matched,0,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000044_gt2d_000_track_-1_VEHICLE_CAR.png,0.9009404182434082,937.0,595.0,90.74139404296875,87.54183197021484,16.288673400878906,1.0,-1.0958464111089914,-1.96591267827906,90.74139404296875,da3_bbox_median,1920.0,1280.0,image_root
rear,44,1772699914613281000,data\camera\rear_camera\1772699914613281000.jpg,2000009,2,car,0.43546,1146.0,581.0,1180.0,605.0,1145.824951171875,580.5450439453125,1179.4775390625,604.62646484375,matched,6,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000044_gt2d_006_track_-1_VEHICLE_CAR.png,0.944780707359314,1163.0,593.0,66.08265686035156,66.65907287597656,4.208961486816406,1.0,6.867323319968042,-1.4995162236811859,66.08265686035156,da3_bbox_median,1920.0,1280.0,image_root
rear,44,1772699914613281000,data\camera\rear_camera\1772699914613281000.jpg,5000000,5,truck,0.661409,1220.0,521.0,1367.0,596.0,1218.95361328125,520.2949829101562,1363.916259765625,595.4046020507812,matched,3,VEHICLE_TRUCK,preprocessed/masks/rear_camera/masks/frame_000044_gt2d_003_track_-1_VEHICLE_TRUCK.png,0.8334881663322449,1293.5,558.5,55.76354217529297,55.37668228149414,15.399818420410156,1.0000027418136597,9.530025919319296,-2.2527913190868794,55.76354217529297,da3_bbox_median,1920.0,1280.0,image_root
rear,44,1772699914613281000,data\camera\rear_camera\1772699914613281000.jpg,5000002,5,truck,0.692702,961.0,560.0,999.0,605.0,960.4818725585938,559.3609619140625,998.3748779296875,604.1036376953125,matched,2,VEHICLE_TRUCK,preprocessed/masks/rear_camera/masks/frame_000044_gt2d_002_track_-1_VEHICLE_TRUCK.png,0.9003902077674866,980.0,582.5,78.87164306640625,77.64371490478516,4.152130126953125,1.0,0.7882115463426317,-2.2147753659368528,78.87164306640625,da3_bbox_median,1920.0,1280.0,image_root
rear,44,1772699914613281000,data\camera\rear_camera\1772699914613281000.jpg,5000003,5,truck,0.573475,1145.0,560.0,1185.0,603.0,1145.0447998046875,559.9163818359375,1184.554443359375,602.6370239257812,matched,4,VEHICLE_TRUCK_SMALL,preprocessed/masks/rear_camera/masks/frame_000044_gt2d_004_track_-1_VEHICLE_TRUCK_SMALL.png,0.9049500823020935,1165.0,581.5,68.24932861328125,69.16267395019531,7.294044494628906,1.0,7.162543616333867,-1.9515224060333827,68.24932861328125,da3_bbox_median,1920.0,1280.0,image_root
rear,45,1772699914713289000,data\camera\rear_camera\1772699914713289000.jpg,-1,4,person,0.339602,742.0,569.0,765.0,621.0,742.0,569.0,765.0,621.0,unassigned,8,PEDESTRIAN_NORMAL,preprocessed/masks/rear_camera/masks/frame_000045_gt2d_008_track_-1_PEDESTRIAN_NORMAL.png,0.7923656105995178,753.5,595.0,46.573978424072266,45.64076232910156,4.234455108642578,1.0000367164611816,-4.94894281062645,-1.0090254357170498,46.573978424072266,da3_bbox_median,1920.0,1280.0,image_root
rear,45,1772699914713289000,data\camera\rear_camera\1772699914713289000.jpg,2000002,2,car,0.761689,1000.0,585.0,1023.0,604.0,1001.3910522460938,585.7152099609375,1024.3118896484375,604.4082641601562,matched,0,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000045_gt2d_000_track_-1_VEHICLE_CAR.png,0.9216805696487427,1011.5,594.5,75.64309692382812,75.73075103759766,10.703353881835938,1.0,1.9789212508332306,-1.6582203022078272,75.64309692382812,da3_bbox_median,1920.0,1280.0,image_root
rear,45,1772699914713289000,data\camera\rear_camera\1772699914713289000.jpg,2000008,2,car,0.750221,926.0,588.0,950.0,605.0,927.26904296875,588.7534790039062,951.24267578125,605.4144897460938,matched,1,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000045_gt2d_001_track_-1_VEHICLE_CAR.png,0.9085562825202942,938.0,596.5,82.65572357177734,80.04527282714844,19.964309692382812,1.0,-0.9557752127729384,-1.727100760380083,82.65572357177734,da3_bbox_median,1920.0,1280.0,image_root
rear,45,1772699914713289000,data\camera\rear_camera\1772699914713289000.jpg,2000009,2,car,0.500431,1145.0,583.0,1177.0,606.0,1146.381591796875,583.6913452148438,1178.9993896484375,606.92041015625,matched,6,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000045_gt2d_006_track_-1_VEHICLE_CAR.png,0.9322713017463684,1161.0,594.5,63.99348068237305,64.43868255615234,4.846080780029297,1.0,6.584525094016259,-1.4028416761322249,63.99348068237305,da3_bbox_median,1920.0,1280.0,image_root
rear,45,1772699914713289000,data\camera\rear_camera\1772699914713289000.jpg,2000010,2,car,0.644085,1852.0,533.0,1919.0,629.0,1852.0,533.0,1919.0,629.0,tentative,3,VEHICLE_SUV,preprocessed/masks/rear_camera/masks/frame_000045_gt2d_003_track_-1_VEHICLE_SUV.png,0.9109468460083008,1885.5,581.0,32.81825256347656,29.557226181030273,11.845874786376953,1.0221729278564453,15.58048720885392,-0.9468277951217353,32.81825256347656,da3_bbox_median,1920.0,1280.0,image_root
rear,45,1772699914713289000,data\camera\rear_camera\1772699914713289000.jpg,4000000,4,person,0.475573,732.0,557.0,752.0,614.0,733.3229370117188,557.095703125,753.28662109375,614.160400390625,matched,7,PEDESTRIAN_NORMAL,preprocessed/masks/rear_camera/masks/frame_000045_gt2d_007_track_-1_PEDESTRIAN_NORMAL.png,0.6701886653900146,742.0,585.5,46.34828186035156,47.7974853515625,7.2656097412109375,1.0000110864639282,-5.198530683293527,-1.2301286166347731,46.34828186035156,da3_bbox_median,1920.0,1280.0,image_root
rear,45,1772699914713289000,data\camera\rear_camera\1772699914713289000.jpg,5000000,5,truck,0.5355,1227.0,523.0,1366.0,598.0,1228.4246826171875,523.59765625,1367.81005859375,598.0949096679688,matched,4,VEHICLE_TRUCK,preprocessed/masks/rear_camera/masks/frame_000045_gt2d_004_track_-1_VEHICLE_TRUCK.png,0.8700021505355835,1296.5,560.5,51.029701232910156,51.360313415527344,13.445552825927734,1.0000015497207642,8.799583934819804,-2.0091658564509833,51.029701232910156,da3_bbox_median,1920.0,1280.0,image_root
rear,45,1772699914713289000,data\camera\rear_camera\1772699914713289000.jpg,5000002,5,truck,0.722287,961.0,562.0,1000.0,607.0,962.4010009765625,562.4711303710938,1001.04345703125,607.3935546875,matched,2,VEHICLE_TRUCK,preprocessed/masks/rear_camera/masks/frame_000045_gt2d_002_track_-1_VEHICLE_TRUCK.png,0.9152221083641052,980.5,584.5,67.88528442382812,67.66094207763672,3.5275955200195312,1.0,0.6958396929801277,-1.8365844868141639,67.88528442382812,da3_bbox_median,1920.0,1280.0,image_root
rear,45,1772699914713289000,data\camera\rear_camera\1772699914713289000.jpg,5000003,5,truck,0.53319,1145.0,563.0,1184.0,604.0,1146.1138916015625,563.4682006835938,1185.324951171875,604.916015625,matched,5,VEHICLE_TRUCK_SMALL,preprocessed/masks/rear_camera/masks/frame_000045_gt2d_005_track_-1_VEHICLE_TRUCK_SMALL.png,0.8771199584007263,1164.5,583.5,66.78683471679688,66.45995330810547,5.603614807128906,1.0,6.991920159132117,-1.8411457903104524,66.78683471679688,da3_bbox_median,1920.0,1280.0,image_root
rear,46,1772699914813296000,data\camera\rear_camera\1772699914813296000.jpg,-1,2,car,0.439922,1739.0,566.0,1844.0,608.0,1739.0,566.0,1844.0,608.0,unassigned,6,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000046_gt2d_006_track_-1_VEHICLE_CAR.png,0.7178142070770264,1791.5,587.0,31.66832160949707,30.475412368774414,4.9422149658203125,1.0000298023223877,13.506672499769925,-0.816127018982066,31.66832160949707,da3_bbox_median,1920.0,1280.0,image_root
rear,46,1772699914813296000,data\camera\rear_camera\1772699914813296000.jpg,-1,5,truck,0.398628,1844.0,398.0,1919.0,635.0,1844.0,398.0,1919.0,635.0,unassigned,7,VEHICLE_TRUCK,preprocessed/masks/rear_camera/masks/frame_000046_gt2d_007_track_-1_VEHICLE_TRUCK.png,0.8251931071281433,1881.5,516.5,35.667022705078125,36.086280822753906,16.32310676574707,1.006959319114685,16.85971688061216,-2.2097834163193455,35.667022705078125,da3_bbox_median,1920.0,1280.0,image_root
rear,46,1772699914813296000,data\camera\rear_camera\1772699914813296000.jpg,-1,4,person,0.396556,735.0,561.0,754.0,616.0,735.0,561.0,754.0,616.0,unassigned,8,PEDESTRIAN_NORMAL,preprocessed/masks/rear_camera/masks/frame_000046_gt2d_008_track_-1_PEDESTRIAN_NORMAL.png,0.7508740425109863,744.5,588.5,47.83400344848633,49.623992919921875,7.889923095703125,1.0000009536743164,-5.303794439612218,-1.1959072536699722,47.83400344848633,da3_bbox_median,1920.0,1280.0,image_root
rear,46,1772699914813296000,data\camera\rear_camera\1772699914813296000.jpg,2000002,2,car,0.758708,1000.0,587.0,1023.0,605.0,1001.6514892578125,587.1138305664062,1024.578125,605.3391723632812,matched,1,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000046_gt2d_001_track_-1_VEHICLE_CAR.png,0.9307502508163452,1011.5,596.0,78.48602294921875,79.01581573486328,10.201065063476562,1.0,2.0532958726425097,-1.660116264801099,78.48602294921875,da3_bbox_median,1920.0,1280.0,image_root
rear,46,1772699914813296000,data\camera\rear_camera\1772699914813296000.jpg,2000008,2,car,0.767209,926.0,590.0,949.0,607.0,927.7800903320312,590.120361328125,951.1364135742188,606.9955444335938,matched,0,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000046_gt2d_000_track_-1_VEHICLE_CAR.png,0.9061816930770874,937.5,598.5,89.72295379638672,86.7099380493164,19.33953857421875,1.0,-1.0605215197072497,-1.7826689076091484,89.72295379638672,da3_bbox_median,1920.0,1280.0,image_root
rear,46,1772699914813296000,data\camera\rear_camera\1772699914813296000.jpg,2000009,2,car,0.471426,1143.0,585.0,1174.0,609.0,1144.71630859375,585.2322998046875,1176.2314453125,608.8958740234375,matched,3,VEHICLE_SUV,preprocessed/masks/rear_camera/masks/frame_000046_gt2d_003_track_-1_VEHICLE_SUV.png,0.8766829967498779,1158.5,597.0,68.1690673828125,66.95874786376953,11.215545654296875,1.0,6.926695435605775,-1.4069061960835063,68.1690673828125,da3_bbox_median,1920.0,1280.0,image_root
rear,46,1772699914813296000,data\camera\rear_camera\1772699914813296000.jpg,5000000,5,truck,0.463729,1232.0,527.0,1368.0,600.0,1234.400390625,526.55078125,1369.947509765625,599.5339965820312,matched,4,VEHICLE_TRUCK,preprocessed/masks/rear_camera/masks/frame_000046_gt2d_004_track_-1_VEHICLE_TRUCK.png,0.8191702365875244,1300.0,563.5,50.01457214355469,50.75096893310547,11.323497772216797,1.0000003576278687,8.714381335735586,-1.892186246986751,50.01457214355469,da3_bbox_median,1920.0,1280.0,image_root
rear,46,1772699914813296000,data\camera\rear_camera\1772699914813296000.jpg,5000002,5,truck,0.731491,961.0,564.0,1000.0,608.0,962.7130126953125,563.9940185546875,1001.6363525390625,608.3243408203125,matched,2,VEHICLE_TRUCK,preprocessed/masks/rear_camera/masks/frame_000046_gt2d_002_track_-1_VEHICLE_TRUCK.png,0.9150475263595581,980.5,586.0,70.71282958984375,69.69618225097656,5.5789337158203125,1.0,0.7248226776859729,-1.8586404439751973,70.71282958984375,da3_bbox_median,1920.0,1280.0,image_root
rear,46,1772699914813296000,data\camera\rear_camera\1772699914813296000.jpg,5000003,5,truck,0.458727,1144.0,565.0,1183.0,608.0,1145.3358154296875,565.1505126953125,1184.4278564453125,607.6011352539062,matched,5,VEHICLE_TRUCK_SMALL,preprocessed/masks/rear_camera/masks/frame_000046_gt2d_005_track_-1_VEHICLE_TRUCK_SMALL.png,0.8875072002410889,1163.5,586.5,73.1709976196289,70.08486938476562,10.061904907226562,1.0,7.622723031118771,-1.904473903155094,73.1709976196289,da3_bbox_median,1920.0,1280.0,image_root
rear,47,1772699914913304000,data\camera\rear_camera\1772699914913304000.jpg,-1,4,person,0.447206,746.0,571.0,767.0,626.0,746.0,571.0,767.0,626.0,unassigned,7,PEDESTRIAN_NORMAL,preprocessed/masks/rear_camera/masks/frame_000047_gt2d_007_track_-1_PEDESTRIAN_NORMAL.png,0.8204218745231628,756.5,598.5,49.744503021240234,49.46371078491211,4.855861663818359,1.0000008344650269,-5.209246587181646,-0.9883533154924455,49.744503021240234,da3_bbox_median,1920.0,1280.0,image_root
rear,47,1772699914913304000,data\camera\rear_camera\1772699914913304000.jpg,-1,4,person,0.432389,739.0,565.0,759.0,621.0,739.0,565.0,759.0,621.0,unassigned,8,PEDESTRIAN_NORMAL,preprocessed/masks/rear_camera/masks/frame_000047_gt2d_008_track_-1_PEDESTRIAN_NORMAL.png,0.7542926073074341,749.0,593.0,48.375396728515625,48.23286819458008,4.576030731201172,1.0000017881393433,-5.2520924401339935,-1.0977114975070787,48.375396728515625,da3_bbox_median,1920.0,1280.0,image_root
rear,47,1772699914913304000,data\camera\rear_camera\1772699914913304000.jpg,-1,5,truck,0.377865,1127.0,567.0,1184.0,609.0,1127.0,567.0,1184.0,609.0,unassigned,9,VEHICLE_TRUCK_SMALL,preprocessed/masks/rear_camera/masks/frame_000047_gt2d_009_track_-1_VEHICLE_TRUCK_SMALL.png,0.8535866141319275,1155.5,588.0,70.13330841064453,70.30729675292969,8.095230102539062,1.0,7.018293120966299,-1.771414844302318,70.13330841064453,da3_bbox_median,1920.0,1280.0,image_root
rear,47,1772699914913304000,data\camera\rear_camera\1772699914913304000.jpg,1000000,1,bus,0.699477,1831.0,389.0,1919.0,651.0,1831.0,389.0,1919.0,651.0,matched,1,VEHICLE_BUS,preprocessed/masks/rear_camera/masks/frame_000047_gt2d_001_track_-1_VEHICLE_BUS.png,0.9201151132583618,1875.0,520.0,28.150373458862305,28.190509796142578,2.466615676879883,1.0149377584457397,13.212699621149904,-1.693512825338081,28.150373458862305,da3_bbox_median,1920.0,1280.0,image_root
rear,47,1772699914913304000,data\camera\rear_camera\1772699914913304000.jpg,2000002,2,car,0.688476,1000.0,590.0,1023.0,608.0,999.4564208984375,590.03662109375,1022.3904418945312,608.083740234375,matched,2,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000047_gt2d_002_track_-1_VEHICLE_CAR.png,0.9168819189071655,1011.5,599.0,76.477294921875,76.04368591308594,17.106399536132812,1.0,2.0007449493975535,-1.4998699202385604,76.477294921875,da3_bbox_median,1920.0,1280.0,image_root
rear,47,1772699914913304000,data\camera\rear_camera\1772699914913304000.jpg,2000008,2,car,0.807908,927.0,593.0,951.0,610.0,926.3043212890625,593.0325317382812,950.0872802734375,609.99072265625,matched,0,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000047_gt2d_000_track_-1_VEHICLE_CAR.png,0.8966139554977417,939.0,601.5,87.01203918457031,84.34095764160156,18.789230346679688,1.0,-0.9614889052205557,-1.5948274100150628,87.01203918457031,da3_bbox_median,1920.0,1280.0,image_root
rear,47,1772699914913304000,data\camera\rear_camera\1772699914913304000.jpg,2000009,2,car,0.52732,1142.0,589.0,1170.0,611.0,1141.3533935546875,588.8873901367188,1170.3861083984375,611.3329467773438,matched,6,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000047_gt2d_006_track_-1_VEHICLE_CAR.png,0.9038005471229553,1156.0,600.0,66.26351928710938,66.6500015258789,6.5732574462890625,1.0,6.648045613733417,-1.2655473009621225,66.26351928710938,da3_bbox_median,1920.0,1280.0,image_root
rear,47,1772699914913304000,data\camera\rear_camera\1772699914913304000.jpg,2000011,2,car,0.551134,1730.0,569.0,1828.0,614.0,1730.0,569.0,1828.0,614.0,tentative,4,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000047_gt2d_004_track_-1_VEHICLE_CAR.png,0.8186991214752197,1779.0,591.5,29.709636688232422,28.4678955078125,5.819141387939453,1.0007555484771729,12.480675476935437,-0.6970301060981283,29.709636688232422,da3_bbox_median,1920.0,1280.0,image_root
rear,47,1772699914913304000,data\camera\rear_camera\1772699914913304000.jpg,5000002,5,truck,0.666833,962.0,567.0,1000.0,612.0,961.1386108398438,566.9699096679688,999.5083618164062,611.7367553710938,matched,3,VEHICLE_TRUCK,preprocessed/masks/rear_camera/masks/frame_000047_gt2d_003_track_-1_VEHICLE_TRUCK.png,0.9135341644287109,981.0,589.5,68.43121337890625,68.57735443115234,4.464378356933594,1.0,0.7189970970603915,-1.675739103267016,68.43121337890625,da3_bbox_median,1920.0,1280.0,image_root
rear,47,1772699914913304000,data\camera\rear_camera\1772699914913304000.jpg,5000003,5,truck,0.528159,1145.0,568.0,1183.0,609.0,1143.66845703125,568.1661376953125,1182.021240234375,609.586181640625,matched,5,VEHICLE_TRUCK_SMALL,preprocessed/masks/rear_camera/masks/frame_000047_gt2d_005_track_-1_VEHICLE_TRUCK_SMALL.png,0.8079025149345398,1164.0,588.5,69.08699035644531,67.8812026977539,4.579261779785156,1.0,7.214993875074961,-1.72725732627581,69.08699035644531,da3_bbox_median,1920.0,1280.0,image_root
rear,48,1772699915013267000,data\camera\rear_camera\1772699915013267000.jpg,-1,4,person,0.421202,741.0,565.0,760.0,620.0,741.0,565.0,760.0,620.0,unassigned,7,PEDESTRIAN_NORMAL,preprocessed/masks/rear_camera/masks/frame_000048_gt2d_007_track_-1_PEDESTRIAN_NORMAL.png,0.5710193514823914,750.5,592.5,48.18242645263672,49.573974609375,6.1181640625,1.000000238418579,-5.194046575408998,-1.1056977674863102,48.18242645263672,da3_bbox_median,1920.0,1280.0,image_root
rear,48,1772699915013267000,data\camera\rear_camera\1772699915013267000.jpg,-1,5,truck,0.386283,1124.0,567.0,1183.0,608.0,1124.0,567.0,1183.0,608.0,unassigned,8,VEHICLE_TRUCK_SMALL,preprocessed/masks/rear_camera/masks/frame_000048_gt2d_008_track_-1_VEHICLE_TRUCK_SMALL.png,0.8550105094909668,1153.5,587.5,69.99974060058594,70.09622955322266,6.691314697265625,1.0,6.933070734666647,-1.7860052505809112,69.99974060058594,da3_bbox_median,1920.0,1280.0,image_root
rear,48,1772699915013267000,data\camera\rear_camera\1772699915013267000.jpg,-1,4,person,0.364258,748.0,570.0,769.0,624.0,748.0,570.0,769.0,624.0,unassigned,9,PEDESTRIAN_NORMAL,preprocessed/masks/rear_camera/masks/frame_000048_gt2d_009_track_-1_PEDESTRIAN_NORMAL.png,0.7387878894805908,758.5,597.0,49.15142059326172,49.042964935302734,5.162811279296875,1.0000004768371582,-5.09668403772348,-1.0144107999987328,49.15142059326172,da3_bbox_median,1920.0,1280.0,image_root
rear,48,1772699915013267000,data\camera\rear_camera\1772699915013267000.jpg,1000000,1,bus,0.789748,1805.0,385.0,1919.0,648.0,1808.015625,386.14996337890625,1918.57763671875,649.0177612304688,matched,1,VEHICLE_BUS,preprocessed/masks/rear_camera/masks/frame_000048_gt2d_001_track_-1_VEHICLE_BUS.png,0.9167298674583435,1862.0,516.5,30.661571502685547,30.0313777923584,3.399972915649414,1.0121196508407593,14.186773416885712,-1.8996660524534787,30.661571502685547,da3_bbox_median,1920.0,1280.0,image_root
rear,48,1772699915013267000,data\camera\rear_camera\1772699915013267000.jpg,2000002,2,car,0.740272,1000.0,590.0,1023.0,609.0,998.8499145507812,591.292724609375,1021.7913818359375,609.9445190429688,matched,2,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000048_gt2d_002_track_-1_VEHICLE_CAR.png,0.9127394556999207,1011.5,599.5,75.74465942382812,74.96461486816406,16.51671600341797,1.0,1.9815782571921867,-1.4660631419319134,75.74465942382812,da3_bbox_median,1920.0,1280.0,image_root
